Tag,Text
Positive,আজ আবারও দেখলাম অসাধারন।
Positive,আবারো মুগ্ধ হলাম অপূর্বর কাহিনী দেখে!!!!!!!
Positive,মিথিলা আপুকে দেখলে মনে হয় ওনার মনে ভিষণ কষ্ট। খুব ভাল লাগে মিথিলা আপুকে।
Positive,ভাল একটা নাটক
Positive,আমি অনেক অনেক খুশি হয়েছি এতো সুন্দর নাটক দেয়ার জন্য ধন্যবাদ আরিয়ান ভাই অপুর্ব কোনো কথাই নেই সবসময়ই অনেক সুন্দর অভিনয় করে
Positive,অসাধারণ...
Positive,আনেক ভালো নাটক।
Positive,"আমি ভারতীয় কিন্তু এই নাটকগুলো খুবভালোলাগে।আমরা কলেজের জীবন থেকে বাংলাদেশ এর অনেক নাটক দেখি।এটাও বেশ ভালো,আরো একটা 'বড়ো ছেলে'"
Positive,খুব খুব সুন্দোর ভিডিওটা
Positive,এই নাটক টা দুই বার দেখেছি নাটক টা অনেক অনেক ভালো লাগল অপূর্ব ভাইয়া অনেক অনেক ধন্যবাদ তোমার নাটক মানি আমার জিবনের গল্প
Positive,খুব ভালো লেগেছে।
Positive,আমি মিথিলার নাটক খুব কম দেখতাম। কিন্তু ব্যাচ  নাটকটি দেখে আমার খুব ভাল লাগল। সামনে মিথিলার নাটক অনেক অনেক দেখব।
Positive,অপূর্ব হয় সেরা বর্তমান রোমান্টিক গুরু।
Positive,আমার নাটক টা বেশ ভাল লাগছে
Positive,"মনকে,কুরুচি-অস্লীল-পর্নগ্রফী এবং বিসন্যতা থেকে মুক্ত রাখতে বাংলা নাটক দেখুন।সবসময়"
Positive,বিউটিফুল
Positive,"ভালটা একটু বেশি হয়চে,রবি"
Positive,সব মিলিয়ে এক কথায় অসাধারণ একটি নাটক।।।
Positive,খুব ভাল লাগছে
Positive,অপূর্ব আসলে তুমি অপূর্ব তোমার কথা গুলো আমার কাছে খুব ভাল লাগে সুপার হিরো অপূর্ব আমাদের জীবনে কেন এমন টা হয় বলতে পারো
Positive,"কি বলবো আমি,,, খুব ভাল লাগলো,,এত সুন্দর নাটক তৈরী হয় কোথা থেকে,,,,,"
Positive,অনেক ভালো লাগলো
Positive,"অসাধারণ বস্ তোমার সব গুলো নাটক,"
Positive,আমার সবচেয়ে প্রিয় নাটক
Positive,কি বলব আরিয়ান ভাইয়ের লেখা প্রতিটি নাটক ও টেলিফিল্ম সত্যিই অসাধারণ।।।।
